file,Chamber,incapacitation,date,group,rep,genotype,cross,set_id,backg_id,Gname
2021-04-15_RNAi-27657.25750-3_group1_33,33,200.243,2021-04-15,group1,3,27657,25750,27657_25750,attP2,FBgn0038851(dmrt93B)
2021-04-15_RNAi-28306.25750-3_group1_17,17,183.534,2021-04-15,group1,3,28306,25750,28306_25750,attP2,Calx
2021-04-15_RNAi-28306.25750-3_group1_18,18,162.564,2021-04-15,group1,3,28306,25750,28306_25750,attP2,Calx
2021-04-15_RNAi-28306.25750-3_group1_19,19,199.417,2021-04-15,group1,3,28306,25750,28306_25750,attP2,Calx
2021-04-15_RNAi-28306.25750-3_group1_20,20,186.474,2021-04-15,group1,3,28306,25750,28306_25750,attP2,Calx
2021-04-15_RNAi-28306.25750-3_group1_21,21,152.144,2021-04-15,group1,3,28306,25750,28306_25750,attP2,Calx
2021-04-15_RNAi-28306.25750-3_group1_29,29,123.529,2021-04-15,group1,3,28306,25750,28306_25750,attP2,Calx
2021-04-15_RNAi-28306.25750-3_group1_30,30,107.467,2021-04-15,group1,3,28306,25750,28306_25750,attP2,Calx
2021-04-15_RNAi-28306.25750-3_group1_31,31,107.467,2021-04-15,group1,3,28306,25750,28306_25750,attP2,Calx
2021-04-15_RNAi-28306.25750-3_group1_32,32,128.069,2021-04-15,group1,3,28306,25750,28306_25750,attP2,Calx
2021-04-15_RNAi-28306.25750-3_group1_33,33,125.133,2021-04-15,group1,3,28306,25750,28306_25750,attP2,Calx
2021-04-15_RNAi-28306.3954-3_group1_17,17,306.146,2021-04-15,group1,3,28306,3954,28306_3954,attP2,Calx
2021-04-15_RNAi-28306.3954-3_group1_18,18,213.135,2021-04-15,group1,3,28306,3954,28306_3954,attP2,Calx
2021-04-15_RNAi-28306.3954-3_group1_19,19,177.173,2021-04-15,group1,3,28306,3954,28306_3954,attP2,Calx
2021-04-15_RNAi-28306.3954-3_group1_20,20,183.047,2021-04-15,group1,3,28306,3954,28306_3954,attP2,Calx
2021-04-15_RNAi-28306.3954-3_group1_30,30,156.088,2021-04-15,group1,3,28306,3954,28306_3954,attP2,Calx
2021-04-15_RNAi-28306.3954-3_group1_31,31,237.005,2021-04-15,group1,3,28306,3954,28306_3954,attP2,Calx
2021-04-15_RNAi-28306.3954-3_group1_32,32,198.322,2021-04-15,group1,3,28306,3954,28306_3954,attP2,Calx
2021-04-15_RNAi-28306.3954-3_group1_33,33,228.349,2021-04-15,group1,3,28306,3954,28306_3954,attP2,Calx
2021-04-15_RNAi-31167.25750-3_group1_17,17,207.523,2021-04-15,group1,3,31167,25750,31167_25750,attP2,FBgn0038853
2021-04-15_RNAi-31167.25750-3_group1_18,18,204.472,2021-04-15,group1,3,31167,25750,31167_25750,attP2,FBgn0038853
2021-04-15_RNAi-31167.25750-3_group1_19,19,140.377,2021-04-15,group1,3,31167,25750,31167_25750,attP2,FBgn0038853
2021-04-15_RNAi-31167.25750-3_group1_20,20,132.177,2021-04-15,group1,3,31167,25750,31167_25750,attP2,FBgn0038853
2021-04-15_RNAi-31167.25750-3_group1_21,21,212.09,2021-04-15,group1,3,31167,25750,31167_25750,attP2,FBgn0038853
2021-04-15_RNAi-31167.25750-3_group1_29,29,187.535,2021-04-15,group1,3,31167,25750,31167_25750,attP2,FBgn0038853
2021-04-15_RNAi-31167.25750-3_group1_30,30,141.596,2021-04-15,group1,3,31167,25750,31167_25750,attP2,FBgn0038853
2021-04-15_RNAi-31167.25750-3_group1_31,31,51.174,2021-04-15,group1,3,31167,25750,31167_25750,attP2,FBgn0038853
2021-04-15_RNAi-31167.25750-3_group1_32,32,99.245,2021-04-15,group1,3,31167,25750,31167_25750,attP2,FBgn0038853
2021-04-15_RNAi-31167.25750-3_group1_33,33,129.389,2021-04-15,group1,3,31167,25750,31167_25750,attP2,FBgn0038853
2021-04-15_RNAi-31167.3954-3_group1_17,17,306.239,2021-04-15,group1,3,31167,3954,31167_3954,attP2,FBgn0038853
2021-04-15_RNAi-31167.3954-3_group1_18,18,319.437,2021-04-15,group1,3,31167,3954,31167_3954,attP2,FBgn0038853
2021-04-15_RNAi-31167.3954-3_group1_19,19,201.579,2021-04-15,group1,3,31167,3954,31167_3954,attP2,FBgn0038853
2021-04-15_RNAi-31167.3954-3_group1_20,20,158.205,2021-04-15,group1,3,31167,3954,31167_3954,attP2,FBgn0038853
2021-04-15_RNAi-31167.3954-3_group1_21,21,40.031,2021-04-15,group1,3,31167,3954,31167_3954,attP2,FBgn0038853
2021-04-15_RNAi-31167.3954-3_group1_29,29,216.472,2021-04-15,group1,3,31167,3954,31167_3954,attP2,FBgn0038853
2021-04-15_RNAi-31167.3954-3_group1_30,30,169.029,2021-04-15,group1,3,31167,3954,31167_3954,attP2,FBgn0038853
2021-04-15_RNAi-31167.3954-3_group1_31,31,206.196,2021-04-15,group1,3,31167,3954,31167_3954,attP2,FBgn0038853
2021-04-15_RNAi-31167.3954-3_group1_32,32,138.163,2021-04-15,group1,3,31167,3954,31167_3954,attP2,FBgn0038853
2021-04-15_RNAi-31167.3954-3_group1_33,33,192.289,2021-04-15,group1,3,31167,3954,31167_3954,attP2,FBgn0038853
2021-04-15_RNAi-33646.25750-3_group1_17,17,259.441,2021-04-15,group1,3,33646,25750,33646_25750,attP2,Atpalpha
2021-04-15_RNAi-33646.25750-3_group1_18,18,182.075,2021-04-15,group1,3,33646,25750,33646_25750,attP2,Atpalpha
2021-04-15_RNAi-33646.25750-3_group1_19,19,201.356,2021-04-15,group1,3,33646,25750,33646_25750,attP2,Atpalpha
2021-04-15_RNAi-33646.25750-3_group1_20,20,191.286,2021-04-15,group1,3,33646,25750,33646_25750,attP2,Atpalpha
2021-04-15_RNAi-33646.25750-3_group1_21,21,187.167,2021-04-15,group1,3,33646,25750,33646_25750,attP2,Atpalpha
2021-04-15_RNAi-33646.25750-3_group1_29,29,156.491,2021-04-15,group1,3,33646,25750,33646_25750,attP2,Atpalpha
2021-04-15_RNAi-33646.25750-3_group1_30,30,63.505,2021-04-15,group1,3,33646,25750,33646_25750,attP2,Atpalpha
2021-04-15_RNAi-33646.25750-3_group1_31,31,184.292,2021-04-15,group1,3,33646,25750,33646_25750,attP2,Atpalpha
2021-04-15_RNAi-33646.25750-3_group1_32,32,160.006,2021-04-15,group1,3,33646,25750,33646_25750,attP2,Atpalpha
2021-04-15_RNAi-33646.25750-3_group1_33,33,178.079,2021-04-15,group1,3,33646,25750,33646_25750,attP2,Atpalpha
2021-04-15_RNAi-44425.3954-2_group1_20,20,110.258,2021-04-15,group1,2,44425,3954,44425_3954,attP40,Cortactin
2021-04-15_RNAi-44425.3954-2_group1_21,21,78.1,2021-04-15,group1,2,44425,3954,44425_3954,attP40,Cortactin
2021-04-15_RNAi-44425.3954-2_group1_22,22,114.139,2021-04-15,group1,2,44425,3954,44425_3954,attP40,Cortactin
2021-04-15_RNAi-44425.3954-2_group1_23,23,96.047,2021-04-15,group1,2,44425,3954,44425_3954,attP40,Cortactin
2021-04-15_RNAi-44425.3954-2_group1_24,24,124.425,2021-04-15,group1,2,44425,3954,44425_3954,attP40,Cortactin
2021-04-15_RNAi-44425.3954-2_group1_26,26,135.192,2021-04-15,group1,2,44425,3954,44425_3954,attP40,Cortactin
2021-04-15_RNAi-44425.3954-2_group1_27,27,83.2,2021-04-15,group1,2,44425,3954,44425_3954,attP40,Cortactin
2021-04-15_RNAi-44425.3954-2_group1_28,28,83.2,2021-04-15,group1,2,44425,3954,44425_3954,attP40,Cortactin
2021-04-15_RNAi-44425.3954-2_group1_29,29,122.327,2021-04-15,group1,2,44425,3954,44425_3954,attP40,Cortactin
2021-04-15_RNAi-44425.3954-2_group1_30,30,151.367,2021-04-15,group1,2,44425,3954,44425_3954,attP40,Cortactin
2021-04-15_RNAi-44425.25750-2_group1_20,20,230.212,2021-04-15,group1,2,44425,25750,44425_25750,attP40,Cortactin
2021-04-15_RNAi-44425.25750-2_group1_21,21,120.197,2021-04-15,group1,2,44425,25750,44425_25750,attP40,Cortactin
2021-04-15_RNAi-44425.25750-2_group1_22,22,127.072,2021-04-15,group1,2,44425,25750,44425_25750,attP40,Cortactin
2021-04-15_RNAi-44425.25750-2_group1_23,23,134.024,2021-04-15,group1,2,44425,25750,44425_25750,attP40,Cortactin
2021-04-15_RNAi-44425.25750-2_group1_24,24,113.517,2021-04-15,group1,2,44425,25750,44425_25750,attP40,Cortactin
2021-04-15_RNAi-44425.25750-2_group1_26,26,153.437,2021-04-15,group1,2,44425,25750,44425_25750,attP40,Cortactin
2021-04-15_RNAi-44425.25750-2_group1_27,27,104.873,2021-04-15,group1,2,44425,25750,44425_25750,attP40,Cortactin
2021-04-15_RNAi-44425.25750-2_group1_28,28,140.569,2021-04-15,group1,2,44425,25750,44425_25750,attP40,Cortactin
2021-04-15_RNAi-44425.25750-2_group1_29,29,133.431,2021-04-15,group1,2,44425,25750,44425_25750,attP40,Cortactin
2021-04-15_RNAi-44425.25750-2_group1_30,30,227.392,2021-04-15,group1,2,44425,25750,44425_25750,attP40,Cortactin
2021-04-15_RNAi-51511.25750-3_group1_17,17,200.402,2021-04-15,group1,3,51511,25750,51511_25750,attP2,Dhc93AB
2021-04-15_RNAi-51511.25750-3_group1_18,18,235.332,2021-04-15,group1,3,51511,25750,51511_25750,attP2,Dhc93AB
2021-04-15_RNAi-51511.25750-3_group1_19,19,243.541,2021-04-15,group1,3,51511,25750,51511_25750,attP2,Dhc93AB
2021-04-15_RNAi-51511.25750-3_group1_20,20,185.101,2021-04-15,group1,3,51511,25750,51511_25750,attP2,Dhc93AB
2021-04-15_RNAi-51511.25750-3_group1_21,21,88.506,2021-04-15,group1,3,51511,25750,51511_25750,attP2,Dhc93AB
2021-04-15_RNAi-51511.25750-3_group1_29,29,178.087,2021-04-15,group1,3,51511,25750,51511_25750,attP2,Dhc93AB
2021-04-15_RNAi-51511.25750-3_group1_30,30,46.066,2021-04-15,group1,3,51511,25750,51511_25750,attP2,Dhc93AB
2021-04-15_RNAi-51511.25750-3_group1_31,31,197.221,2021-04-15,group1,3,51511,25750,51511_25750,attP2,Dhc93AB
2021-04-15_RNAi-51511.25750-3_group1_32,32,181.062,2021-04-15,group1,3,51511,25750,51511_25750,attP2,Dhc93AB
2021-04-15_RNAi-51511.25750-3_group1_33,33,71.126,2021-04-15,group1,3,51511,25750,51511_25750,attP2,Dhc93AB
2021-04-15_RNAi-51511.51941-3_group1_17,17,225.089,2021-04-15,group1,3,51511,51941,51511_51941,attP2,Dhc93AB
2021-04-15_RNAi-51511.51941-3_group1_18,18,243.542,2021-04-15,group1,3,51511,51941,51511_51941,attP2,Dhc93AB
2021-04-15_RNAi-51511.51941-3_group1_19,19,234.232,2021-04-15,group1,3,51511,51941,51511_51941,attP2,Dhc93AB
2021-04-15_RNAi-51511.51941-3_group1_20,20,145.148,2021-04-15,group1,3,51511,51941,51511_51941,attP2,Dhc93AB
2021-04-15_RNAi-51511.51941-3_group1_21,21,154.212,2021-04-15,group1,3,51511,51941,51511_51941,attP2,Dhc93AB
2021-04-15_RNAi-51511.51941-3_group1_29,29,135.336,2021-04-15,group1,3,51511,51941,51511_51941,attP2,Dhc93AB
2021-04-15_RNAi-51511.51941-3_group1_30,30,153.048,2021-04-15,group1,3,51511,51941,51511_51941,attP2,Dhc93AB
2021-04-15_RNAi-51511.51941-3_group1_31,31,127.382,2021-04-15,group1,3,51511,51941,51511_51941,attP2,Dhc93AB
2021-04-15_RNAi-51511.51941-3_group1_32,32,114.522,2021-04-15,group1,3,51511,51941,51511_51941,attP2,Dhc93AB
2021-04-15_RNAi-51511.51941-3_group1_33,33,137.064,2021-04-15,group1,3,51511,51941,51511_51941,attP2,Dhc93AB
2021-04-15_RNAi-58111.3954-2_group1_20,20,121.282,2021-04-15,group1,2,58111,3954,58111_3954,attP40,AnxB9
2021-04-15_RNAi-58111.3954-2_group1_21,21,146.196,2021-04-15,group1,2,58111,3954,58111_3954,attP40,AnxB9
2021-04-15_RNAi-58111.3954-2_group1_22,22,163.231,2021-04-15,group1,2,58111,3954,58111_3954,attP40,AnxB9
2021-04-15_RNAi-58111.3954-2_group1_23,23,96.314,2021-04-15,group1,2,58111,3954,58111_3954,attP40,AnxB9
2021-04-15_RNAi-58111.3954-2_group1_24,24,148.367,2021-04-15,group1,2,58111,3954,58111_3954,attP40,AnxB9
2021-04-15_RNAi-58111.3954-2_group1_26,26,31.483,2021-04-15,group1,2,58111,3954,58111_3954,attP40,AnxB9
2021-04-15_RNAi-58111.3954-2_group1_27,27,128.25,2021-04-15,group1,2,58111,3954,58111_3954,attP40,AnxB9
2021-04-15_RNAi-58111.3954-2_group1_28,28,92.457,2021-04-15,group1,2,58111,3954,58111_3954,attP40,AnxB9
2021-04-15_RNAi-58111.3954-2_group1_29,29,81.204,2021-04-15,group1,2,58111,3954,58111_3954,attP40,AnxB9
2021-04-15_RNAi-58111.3954-2_group1_30,30,154.333,2021-04-15,group1,2,58111,3954,58111_3954,attP40,AnxB9
2021-04-15_RNAi-58111.25750-2_group1_20,20,272.05,2021-04-15,group1,2,58111,25750,58111_25750,attP40,AnxB9
2021-04-15_RNAi-58111.25750-2_group1_21,21,166.469,2021-04-15,group1,2,58111,25750,58111_25750,attP40,AnxB9
2021-04-15_RNAi-58111.25750-2_group1_22,22,72.384,2021-04-15,group1,2,58111,25750,58111_25750,attP40,AnxB9
2021-04-15_RNAi-58111.25750-2_group1_23,23,52.111,2021-04-15,group1,2,58111,25750,58111_25750,attP40,AnxB9
2021-04-15_RNAi-58111.25750-2_group1_24,24,137.028,2021-04-15,group1,2,58111,25750,58111_25750,attP40,AnxB9
2021-04-15_RNAi-58111.25750-2_group1_26,26,119.457,2021-04-15,group1,2,58111,25750,58111_25750,attP40,AnxB9
2021-04-15_RNAi-58111.25750-2_group1_27,27,219.326,2021-04-15,group1,2,58111,25750,58111_25750,attP40,AnxB9
2021-04-15_RNAi-58111.25750-2_group1_28,28,193.386,2021-04-15,group1,2,58111,25750,58111_25750,attP40,AnxB9
2021-04-15_RNAi-58111.25750-2_group1_29,29,219.326,2021-04-15,group1,2,58111,25750,58111_25750,attP40,AnxB9
2021-04-15_RNAi-58111.25750-2_group1_30,30,149.152,2021-04-15,group1,2,58111,25750,58111_25750,attP40,AnxB9
2021-04-15_RNAi-58111.51941-2_group1_20,20,100.394,2021-04-15,group1,2,58111,51941,58111_51941,attP40,AnxB9
2021-04-15_RNAi-58111.51941-2_group1_21,21,70.209,2021-04-15,group1,2,58111,51941,58111_51941,attP40,AnxB9
2021-04-15_RNAi-58111.51941-2_group1_22,22,118.103,2021-04-15,group1,2,58111,51941,58111_51941,attP40,AnxB9
2021-04-15_RNAi-58111.51941-2_group1_23,23,42.11,2021-04-15,group1,2,58111,51941,58111_51941,attP40,AnxB9
2021-04-15_RNAi-58111.51941-2_group1_24,24,60.371,2021-04-15,group1,2,58111,51941,58111_51941,attP40,AnxB9
2021-04-15_RNAi-58111.51941-2_group1_26,26,139.518,2021-04-15,group1,2,58111,51941,58111_51941,attP40,AnxB9
2021-04-15_RNAi-58111.51941-2_group1_27,27,94.363,2021-04-15,group1,2,58111,51941,58111_51941,attP40,AnxB9
2021-04-15_RNAi-58111.51941-2_group1_28,28,61.474,2021-04-15,group1,2,58111,51941,58111_51941,attP40,AnxB9
2021-04-15_RNAi-58111.51941-2_group1_29,29,79.409,2021-04-15,group1,2,58111,51941,58111_51941,attP40,AnxB9
2021-04-15_RNAi-58111.51941-2_group1_30,30,66.378,2021-04-15,group1,2,58111,51941,58111_51941,attP40,AnxB9
2021-04-15_RNAi-61174.51941-2_group1_20,20,198.173,2021-04-15,group1,2,61174,51941,61174_51941,attP40,FBgn0038849
2021-04-15_RNAi-61174.51941-2_group1_21,21,268.405,2021-04-15,group1,2,61174,51941,61174_51941,attP40,FBgn0038849
2021-04-15_RNAi-61174.51941-2_group1_22,22,135.562,2021-04-15,group1,2,61174,51941,61174_51941,attP40,FBgn0038849
2021-04-15_RNAi-61174.51941-2_group1_23,23,234.011,2021-04-15,group1,2,61174,51941,61174_51941,attP40,FBgn0038849
2021-04-15_RNAi-61174.51941-2_group1_24,24,207.563,2021-04-15,group1,2,61174,51941,61174_51941,attP40,FBgn0038849
2021-04-15_RNAi-61174.51941-2_group1_26,26,95.188,2021-04-15,group1,2,61174,51941,61174_51941,attP40,FBgn0038849
2021-04-15_RNAi-61174.51941-2_group1_27,27,121.157,2021-04-15,group1,2,61174,51941,61174_51941,attP40,FBgn0038849
2021-04-15_RNAi-61174.51941-2_group1_28,28,168.409,2021-04-15,group1,2,61174,51941,61174_51941,attP40,FBgn0038849
2021-04-15_RNAi-61174.51941-2_group1_29,29,105.14,2021-04-15,group1,2,61174,51941,61174_51941,attP40,FBgn0038849
2021-04-15_RNAi-61174.51941-2_group1_30,30,145.349,2021-04-15,group1,2,61174,51941,61174_51941,attP40,FBgn0038849
2021-04-16_RNAi-27657.3954-3_group1_17,17,182.278,2021-04-16,group1,3,27657,3954,27657_3954,attP2,FBgn0038851(dmrt93B)
2021-04-16_RNAi-27657.3954-3_group1_18,18,187.113,2021-04-16,group1,3,27657,3954,27657_3954,attP2,FBgn0038851(dmrt93B)
2021-04-16_RNAi-27657.3954-3_group1_19,19,202.273,2021-04-16,group1,3,27657,3954,27657_3954,attP2,FBgn0038851(dmrt93B)
2021-04-16_RNAi-27657.3954-3_group1_20,20,173.008,2021-04-16,group1,3,27657,3954,27657_3954,attP2,FBgn0038851(dmrt93B)
2021-04-16_RNAi-27657.3954-3_group1_29,29,128.163,2021-04-16,group1,3,27657,3954,27657_3954,attP2,FBgn0038851(dmrt93B)
2021-04-16_RNAi-27657.3954-3_group1_30,30,120.73,2021-04-16,group1,3,27657,3954,27657_3954,attP2,FBgn0038851(dmrt93B)
2021-04-16_RNAi-27657.3954-3_group1_31,31,160.068,2021-04-16,group1,3,27657,3954,27657_3954,attP2,FBgn0038851(dmrt93B)
2021-04-16_RNAi-27657.3954-3_group1_32,32,171.283,2021-04-16,group1,3,27657,3954,27657_3954,attP2,FBgn0038851(dmrt93B)
2021-04-16_RNAi-27657.3954-3_group1_33,33,143.466,2021-04-16,group1,3,27657,3954,27657_3954,attP2,FBgn0038851(dmrt93B)
2021-04-16_RNAi-28306.3954-3_group2_24,24,81.383,2021-04-16,group2,3,28306,3954,28306_3954,attP2,Calx
2021-04-16_RNAi-28306.3954-3_group2_26,26,141.279,2021-04-16,group2,3,28306,3954,28306_3954,attP2,Calx
2021-04-16_RNAi-33646.3954-3_group1_17,17,119.159,2021-04-16,group1,3,33646,3954,33646_3954,attP2,Atpalpha
2021-04-16_RNAi-33646.3954-3_group1_18,18,112.107,2021-04-16,group1,3,33646,3954,33646_3954,attP2,Atpalpha
2021-04-16_RNAi-33646.3954-3_group1_19,19,97.088,2021-04-16,group1,3,33646,3954,33646_3954,attP2,Atpalpha
2021-04-16_RNAi-33646.3954-3_group1_20,20,78.369,2021-04-16,group1,3,33646,3954,33646_3954,attP2,Atpalpha
2021-04-16_RNAi-33646.3954-3_group1_21,21,136.463,2021-04-16,group1,3,33646,3954,33646_3954,attP2,Atpalpha
2021-04-16_RNAi-33646.3954-3_group1_29,29,133.378,2021-04-16,group1,3,33646,3954,33646_3954,attP2,Atpalpha
2021-04-16_RNAi-33646.3954-3_group1_30,30,124.116,2021-04-16,group1,3,33646,3954,33646_3954,attP2,Atpalpha
2021-04-16_RNAi-33646.3954-3_group1_31,31,160.169,2021-04-16,group1,3,33646,3954,33646_3954,attP2,Atpalpha
2021-04-16_RNAi-33646.3954-3_group1_32,32,175.384,2021-04-16,group1,3,33646,3954,33646_3954,attP2,Atpalpha
2021-04-16_RNAi-33646.3954-3_group1_33,33,14.455,2021-04-16,group1,3,33646,3954,33646_3954,attP2,Atpalpha
2021-04-16_RNAi-44425.51941-2_group1_17,17,133.378,2021-04-16,group1,2,44425,51941,44425_51941,attP40,Cortactin
2021-04-16_RNAi-44425.51941-2_group1_18,18,1.184,2021-04-16,group1,2,44425,51941,44425_51941,attP40,Cortactin
2021-04-16_RNAi-44425.51941-2_group1_19,19,87.292,2021-04-16,group1,2,44425,51941,44425_51941,attP40,Cortactin
2021-04-16_RNAi-44425.51941-2_group1_20,20,162.516,2021-04-16,group1,2,44425,51941,44425_51941,attP40,Cortactin
2021-04-16_RNAi-44425.51941-2_group1_21,21,94.285,2021-04-16,group1,2,44425,51941,44425_51941,attP40,Cortactin
2021-04-16_RNAi-44425.51941-2_group1_29,29,107.153,2021-04-16,group1,2,44425,51941,44425_51941,attP40,Cortactin
2021-04-16_RNAi-44425.51941-2_group1_30,30,90.242,2021-04-16,group1,2,44425,51941,44425_51941,attP40,Cortactin
2021-04-16_RNAi-44425.51941-2_group1_31,31,76.228,2021-04-16,group1,2,44425,51941,44425_51941,attP40,Cortactin
2021-04-16_RNAi-44425.51941-2_group1_32,32,141.404,2021-04-16,group1,2,44425,51941,44425_51941,attP40,Cortactin
2021-04-16_RNAi-44425.51941-2_group1_33,33,90.242,2021-04-16,group1,2,44425,51941,44425_51941,attP40,Cortactin
2021-04-16_RNAi-50656.25750-3_group1_17,17,63.197,2021-04-16,group1,3,50656,25750,50656_25750,attP2,FBgn0038851
2021-04-16_RNAi-50656.25750-3_group1_18,18,50.232,2021-04-16,group1,3,50656,25750,50656_25750,attP2,FBgn0038851
2021-04-16_RNAi-50656.25750-3_group1_19,19,46.575,2021-04-16,group1,3,50656,25750,50656_25750,attP2,FBgn0038851
2021-04-16_RNAi-50656.25750-3_group1_20,20,58.491,2021-04-16,group1,3,50656,25750,50656_25750,attP2,FBgn0038851
2021-04-16_RNAi-50656.25750-3_group1_21,21,54.111,2021-04-16,group1,3,50656,25750,50656_25750,attP2,FBgn0038851
2021-04-16_RNAi-50656.25750-3_group1_29,29,38.056,2021-04-16,group1,3,50656,25750,50656_25750,attP2,FBgn0038851
2021-04-16_RNAi-50656.25750-3_group1_30,30,46.575,2021-04-16,group1,3,50656,25750,50656_25750,attP2,FBgn0038851
2021-04-16_RNAi-50656.25750-3_group1_31,31,67.152,2021-04-16,group1,3,50656,25750,50656_25750,attP2,FBgn0038851
2021-04-16_RNAi-50656.25750-3_group1_32,32,75.248,2021-04-16,group1,3,50656,25750,50656_25750,attP2,FBgn0038851
2021-04-16_RNAi-50656.25750-3_group1_33,33,52.501,2021-04-16,group1,3,50656,25750,50656_25750,attP2,FBgn0038851
2021-04-16_RNAi-51511.3954-3_group1_17,17,293.24,2021-04-16,group1,3,51511,3954,51511_3954,attP2,Dhc93AB
2021-04-16_RNAi-51511.3954-3_group1_18,18,212.129,2021-04-16,group1,3,51511,3954,51511_3954,attP2,Dhc93AB
2021-04-16_RNAi-51511.3954-3_group1_19,19,111.082,2021-04-16,group1,3,51511,3954,51511_3954,attP2,Dhc93AB
2021-04-16_RNAi-51511.3954-3_group1_20,20,102.111,2021-04-16,group1,3,51511,3954,51511_3954,attP2,Dhc93AB
2021-04-16_RNAi-51511.3954-3_group1_21,21,54.469,2021-04-16,group1,3,51511,3954,51511_3954,attP2,Dhc93AB
2021-04-16_RNAi-51511.3954-3_group1_29,29,101.504,2021-04-16,group1,3,51511,3954,51511_3954,attP2,Dhc93AB
2021-04-16_RNAi-51511.3954-3_group1_30,30,99.056,2021-04-16,group1,3,51511,3954,51511_3954,attP2,Dhc93AB
2021-04-16_RNAi-51511.3954-3_group1_31,31,130.22,2021-04-16,group1,3,51511,3954,51511_3954,attP2,Dhc93AB
2021-04-16_RNAi-51511.3954-3_group1_32,32,114.071,2021-04-16,group1,3,51511,3954,51511_3954,attP2,Dhc93AB
2021-04-16_RNAi-51511.3954-3_group1_33,33,119.489,2021-04-16,group1,3,51511,3954,51511_3954,attP2,Dhc93AB
2021-04-17_RNAi-32871.3954-3_group1_20,20,94.056,2021-04-17,group1,3,32871,3954,32871_3954,attP2,Cortactin
2021-04-17_RNAi-32871.3954-3_group1_21,21,101.326,2021-04-17,group1,3,32871,3954,32871_3954,attP2,Cortactin
2021-04-17_RNAi-32871.3954-3_group1_22,22,100.296,2021-04-17,group1,3,32871,3954,32871_3954,attP2,Cortactin
2021-04-17_RNAi-32871.3954-3_group1_23,23,90.39,2021-04-17,group1,3,32871,3954,32871_3954,attP2,Cortactin
2021-04-17_RNAi-32871.3954-3_group1_24,24,63.204,2021-04-17,group1,3,32871,3954,32871_3954,attP2,Cortactin
2021-04-17_RNAi-32871.3954-3_group1_26,26,76.35,2021-04-17,group1,3,32871,3954,32871_3954,attP2,Cortactin
2021-04-17_RNAi-32871.3954-3_group1_27,27,80.151,2021-04-17,group1,3,32871,3954,32871_3954,attP2,Cortactin
2021-04-17_RNAi-32871.3954-3_group1_28,28,91.385,2021-04-17,group1,3,32871,3954,32871_3954,attP2,Cortactin
2021-04-17_RNAi-32871.3954-3_group1_29,29,74.555,2021-04-17,group1,3,32871,3954,32871_3954,attP2,Cortactin
2021-04-17_RNAi-32871.3954-3_group1_30,30,139.212,2021-04-17,group1,3,32871,3954,32871_3954,attP2,Cortactin
2021-04-17_RNAi-35027.3954-3_group1_20,20,70.479,2021-04-17,group1,3,35027,3954,35027_3954,attP2,FBgn0038853
2021-04-17_RNAi-35027.3954-3_group1_21,21,73.157,2021-04-17,group1,3,35027,3954,35027_3954,attP2,FBgn0038853
2021-04-17_RNAi-35027.3954-3_group1_22,22,64.356,2021-04-17,group1,3,35027,3954,35027_3954,attP2,FBgn0038853
2021-04-17_RNAi-35027.3954-3_group1_23,23,76.245,2021-04-17,group1,3,35027,3954,35027_3954,attP2,FBgn0038853
2021-04-17_RNAi-35027.3954-3_group1_24,24,64.356,2021-04-17,group1,3,35027,3954,35027_3954,attP2,FBgn0038853
2021-04-17_RNAi-35027.3954-3_group1_26,26,64.356,2021-04-17,group1,3,35027,3954,35027_3954,attP2,FBgn0038853
2021-04-17_RNAi-35027.3954-3_group1_27,27,87.363,2021-04-17,group1,3,35027,3954,35027_3954,attP2,FBgn0038853
2021-04-17_RNAi-35027.3954-3_group1_28,28,67.086,2021-04-17,group1,3,35027,3954,35027_3954,attP2,FBgn0038853
2021-04-17_RNAi-35027.3954-3_group1_29,29,83.53,2021-04-17,group1,3,35027,3954,35027_3954,attP2,FBgn0038853
2021-04-17_RNAi-35027.3954-3_group1_30,30,109.365,2021-04-17,group1,3,35027,3954,35027_3954,attP2,FBgn0038853
2021-04-19_RNAi-51411.51941-3_group1_17,17,148.079,2021-04-19,group1,3,51411,51941,51411_51941,attP40,Atpalpha
2021-04-19_RNAi-51411.51941-3_group1_18,18,169.466,2021-04-19,group1,3,51411,51941,51411_51941,attP40,Atpalpha
